doc_id	adu_id	adu_token_index	char_offset	char_end	token_text	boundary_probability	predicted_boundary
micro_b016	a4	12	469	473	▁teil	0.06010135	false
micro_b016	a4	14	475	481	▁gleich	0.00006578	false
micro_b016	a4	17	490	495	▁Modul	0.00011470	false
micro_b016	a4	19	497	502	▁stark	0.00080909	false
micro_b016	a5	1	504	506	▁Es	0.99794310	true
micro_b016	a5	2	507	511	▁wäre	0.02419203	false
micro_b016	a5	3	512	516	▁also	0.01528510	false
micro_b016	a5	4	517	525	▁sinnvoll	0.00221433	false
micro_b016	a5	6	527	530	▁den	0.00825273	false
micro_b016	a5	7	531	538	▁Aufwand	0.00188023	false
micro_b016	a5	8	539	542	▁der	0.00045813	false
micro_b016	a5	9	543	552	▁Abschluss	0.00080104	false
micro_b016	a5	14	563	575	▁entsprechend	0.00154111	false
micro_b016	a5	15	576	580	▁anzu	0.00103764	false
micro_b017	a1	1	0	3	▁Die	0.97370070	true
micro_b017	a1	2	4	8	▁Miet	0.00015530	false
micro_b017	a1	5	15	22	▁sollten	0.02446908	false
micro_b017	a1	6	23	26	▁bei	0.01510255	false
micro_b017	a1	7	27	32	▁einem	0.00076794	false
micro_b017	a1	8	33	37	▁Miet	0.00015428	false
micro_b017	a1	11	47	52	▁durch	0.00380129	false
micro_b017	a1	12	53	57	▁eine	0.00184977	false
micro_b017	a1	13	58	64	▁Höchst	0.00007845	false
micro_b017	a1	16	71	76	▁limit	0.00234876	false
micro_b017	a1	18	81	85	▁sein	0.00380319	false
micro_b017	a2	1	87	88	▁Z	0.98757076	true
micro_b017	a2	3	92	98	▁wollen	0.00989268	false
micro_b017	a2	4	99	102	▁die	0.00663774	false
micro_b017	a2	5	103	112	▁Vermieter	0.00271680	false
micro_b017	a2	6	113	114	▁	0.01093645	false
micro_b017	a2	7	113	122	möglichst	0.01542145	false
micro_b017	a2	8	123	127	▁viel	0.00044130	false
micro_b017	a2	9	128	137	▁verdienen	0.00485718	false
micro_b017	a3	1	138	141	▁und	0.98403752	true
micro_b017	a3	2	142	147	▁viele	0.02288927	false
micro_b017	a3	3	148	152	▁sind	0.00526263	false
micro_b017	a3	4	153	156	▁dem	0.00207150	false
micro_b017	a3	5	157	162	▁Markt	0.00090855	false
micro_b017	a3	8	170	182	▁entsprechend	0.00200490	false
micro_b017	a3	9	183	187	▁auch	0.00819895	false
micro_b017	a3	10	188	194	▁bereit	0.00291692	false
micro_b017	a3	11	195	198	▁die	0.00110464	false
micro_b017	a3	12	199	205	▁höhere	0.00018763	false
micro_b017	a3	14	207	211	▁Miet	0.00027897	false
micro_b017	a3	16	214	216	▁zu	0.00075930	false
micro_b017	a3	17	217	218	▁	0.00033463	false
micro_b017	a3	18	217	223	zahlen	0.00518094	false
micro_b017	a4	1	225	229	▁aber	0.78689772	true
micro_b017	a4	2	230	234	▁dass	0.04454488	false
micro_b017	a4	3	235	243	▁Menschen	0.00208123	false
micro_b017	a4	4	244	247	▁mit	0.00201283	false
micro_b017	a4	5	248	254	▁gleich	0.00055119	false
micro_b017	a4	7	257	266	▁Einkommen	0.00006341	false
micro_b017	a4	8	267	276	▁plötzlich	0.00496074	false
micro_b017	a4	9	277	281	▁mehr	0.00309667	false
micro_b017	a4	10	282	283	▁	0.00020419	false
micro_b017	a4	11	282	288	zahlen	0.00195136	false
micro_b017	a4	12	289	295	▁sollen	0.00750770	false
micro_b017	a4	13	296	299	▁und	0.88145554	true
micro_b017	a4	14	300	305	▁nicht	0.00459018	false
micro_b017	a4	15	306	310	▁mehr	0.00198027	false
micro_b017	a4	16	311	313	▁in	0.00154210	false
micro_b017	a4	17	314	317	▁der	0.00099091	false
micro_b017	a4	18	318	321	▁sel	0.00018810	false
micro_b017	a4	20	325	332	▁Wohnung	0.00029371	false
micro_b017	a4	21	333	338	▁leben	0.00187380	false
micro_b017	a4	22	339	345	▁dürfen	0.00207861	false
micro_b017	a4	24	347	354	▁scheint	0.06101543	false
micro_b017	a4	25	355	357	▁un	0.00146465	false
micro_b017	a5	1	368	371	▁Die	0.98994911	true
micro_b017	a5	2	372	376	▁Gent	0.00128941	false
micro_b017	a5	5	388	396	▁zerstört	0.00254976	false
micro_b017	a5	6	397	402	▁ganze	0.00043265	false
micro_b017	a5	7	403	412	▁Stadtteil	0.00017153	false
micro_b017	a5	9	414	417	▁und	0.03431224	false
micro_b017	a5	10	418	423	▁deren	0.00044415	false
micro_b017	a5	11	424	430	▁Kultur	0.00027689	false
micro_b018	a1	1	0	3	▁Die	0.95556688	true
micro_b018	a1	2	4	8	▁Wahl	0.00353699	false
micro_b018	a1	3	9	12	▁des	0.00673884	false
micro_b018	a1	4	13	21	▁behandel	0.00198333	false
micro_b018	a1	6	26	30	▁Arzt	0.00046609	false
micro_b018	a1	8	33	38	▁steht	0.01812038	false
micro_b018	a1	9	39	42	▁dem	0.00476113	false
micro_b018	a1	10	43	52	▁Patienten	0.00036554	false
micro_b018	a1	11	53	57	▁frei	0.00142555	false
micro_b018	a2	1	59	62	▁Jed	0.99974757	true
micro_b018	a2	3	66	69	▁ist	0.01917378	false
micro_b018	a2	4	70	73	▁das	0.00655483	false
micro_b018	a2	5	74	78	▁Geld	0.00068214	false
micro_b018	a2	6	79	82	▁der	0.00368859	false
micro_b018	a2	7	83	94	▁Gesundheits	0.00009128	false
micro_b018	a2	9	101	105	▁eine	0.00739054	false
micro_b018	a2	10	106	118	▁Gemeinschaft	0.00035936	false
micro_b018	a2	13	128	133	▁aller	0.00260102	false
micro_b018	a2	14	134	141	▁Beitrag	0.00022353	false
micro_b018	a3	1	150	153	▁Sie	0.99909508	true
micro_b018	a3	2	154	161	▁sollten	0.02152032	false
micro_b018	a3	3	162	167	▁nicht	0.00333018	false
micro_b018	a3	4	168	171	▁für	0.01122926	false
micro_b018	a3	5	172	183	▁persönliche	0.00155219	false
micro_b018	a3	6	184	187	▁Vor	0.00081072	false
micro_b018	a3	9	194	198	▁ohne	0.04488113	false
micro_b018	a3	10	199	203	▁nach	0.00167756	false
micro_b018	a3	13	214	220	▁Nutzen	0.00088093	false
micro_b018	a3	14	221	226	▁aufge	0.00339040	false
micro_b018	a3	17	233	239	▁werden	0.00440601	false
micro_b018	a4	1	241	244	▁Die	0.99366742	true
micro_b018	a4	2	245	252	▁Wirkung	0.00065675	false
micro_b018	a4	3	253	257	▁viel	0.00049816	false
micro_b018	a4	5	260	265	▁Natur	0.00142350	false
micro_b018	a4	8	276	279	▁ist	0.00956780	false
micro_b018	a4	9	280	285	▁nicht	0.00212460	false
micro_b018	a4	10	286	288	▁er	0.00161118	false
micro_b018	a5	1	296	301	▁Daher	0.99988186	true
micro_b018	a5	2	302	309	▁sollten	0.02981555	false
micro_b018	a5	3	310	315	▁keine	0.00186366	false
micro_b018	a5	4	316	320	▁unge	0.00023476	false
micro_b018	a5	7	328	331	▁und	0.01763466	false
micro_b018	a5	8	332	335	▁una	0.00105389	false
micro_b018	a5	12	346	356	▁Behandlung	0.00086426	false
micro_b018	a5	14	359	362	▁bei	0.00882862	false
micro_b018	a5	15	363	368	▁Natur	0.00135700	false
micro_b018	a5	20	381	384	▁von	0.01151431	false
micro_b018	a5	21	385	388	▁den	0.00044734	false
micro_b018	a5	22	389	392	▁Kas	0.00019673	false
micro_b018	a5	24	396	404	▁erstatte	0.00291935	false
micro_b018	a5	26	406	412	▁werden	0.00157691	false
micro_b019	a1	1	0	2	▁Es	0.99970907	true
micro_b019	a1	2	3	6	▁ist	0.00719191	false
micro_b019	a1	3	7	9	▁er	0.00099079	false
micro_b019	a1	9	23	27	▁dass	0.16670719	false
micro_b019	a1	10	28	35	▁niemand	0.01290606	false
micro_b019	a1	11	36	40	▁sein	0.00075194	false
micro_b019	a1	12	41	49	▁Vermögen	0.00024077	false
micro_b019	a1	13	50	52	▁am	0.00086281	false
micro_b019	a1	14	53	57	▁Fisk	0.00052973	false
micro_b019	a1	16	60	66	▁vorbei	0.00186834	false
micro_b019	a2	1	76	79	▁Wer	0.99984372	true
micro_b019	a2	2	80	84	▁dies	0.00725483	false
micro_b019	a2	3	85	89	▁doch	0.01503599	false
micro_b019	a2	4	90	93	▁tut	0.00824501	false
micro_b019	a2	5	94	98	▁oder	0.63655853	true
micro_b019	a2	6	99	107	▁versucht	0.00757822	false
micro_b019	a2	8	109	115	▁sollte	0.87769216	true
micro_b019	a2	9	116	120	▁nach	0.05973472	false
micro_b019	a2	10	121	132	▁Möglichkeit	0.00051189	false
micro_b019	a2	11	133	136	▁zur	0.01068285	false
micro_b019	a2	12	137	139	▁Re	0.00146390	false
micro_b019	a2	15	150	151	▁	0.00046416	false
micro_b019	a2	16	150	157	gezogen	0.01841108	false
micro_b019	a2	17	158	164	▁werden	0.00958007	false
micro_b019	a3	1	166	171	▁Ander	0.99980253	true
micro_b019	a3	4	179	185	▁werden	0.05091992	false
micro_b019	a3	5	186	189	▁aus	0.02746321	false
micro_b019	a3	6	190	200	▁staatliche	0.00185052	false
micro_b019	a3	8	202	208	▁Mittel	0.00024556	false
micro_b019	a3	10	210	220	▁zahlreiche	0.01289862	false
micro_b019	a3	11	221	225	▁sinn	0.00181154	false
micro_b019	a3	14	231	242	▁Investition	0.00132883	false
micro_b019	a3	16	245	251	▁versch	0.01299215	false
micro_b019	a4	1	259	265	▁sodass	0.93619251	true
micro_b019	a4	2	266	272	▁dieser	0.00531594	false
micro_b019	a4	3	273	277	▁idee	0.00045994	false
micro_b019	a4	5	280	282	▁in	0.00317470	false
micro_b019	a4	6	283	289	▁vielen	0.00022206	false
micro_b019	a4	7	290	299	▁Bereichen	0.00032736	false
micro_b019	a4	8	300	305	▁nicht	0.00190641	false
micro_b019	a4	9	306	318	▁unterstützen	0.00142769	false
micro_b019	a4	12	324	333	▁erscheint	0.00535270	false
micro_b019	a5	1	335	340	▁Zudem	0.99962544	true
micro_b019	a5	2	341	344	▁ist	0.02510353	false
micro_b019	a5	3	345	348	▁der	0.01029615	false
micro_b019	a5	4	349	355	▁Handel	0.00136967	false
micro_b019	a5	5	356	359	▁mit	0.00097577	false
micro_b019	a5	6	360	373	▁Informationen	0.00067022	false
micro_b019	a5	7	374	388	▁offensichtlich	0.00424355	false
micro_b019	a5	8	389	392	▁von	0.01089223	false
micro_b019	a5	9	393	399	▁Profit	0.00296146	false
micro_b019	a5	11	404	406	▁ge	0.00342495	false
micro_b019	a6	1	415	421	▁Steuer	0.96609104	true
micro_b019	a6	4	428	431	▁die	0.19496499	false
micro_b019	a6	5	432	437	▁nicht	0.00262093	false
micro_b019	a6	6	438	448	▁kostenfrei	0.00829479	false
micro_b019	a6	7	449	452	▁zur	0.00068878	false
micro_b019	a6	8	453	462	▁Verfügung	0.00015540	false
micro_b019	a6	9	463	471	▁gestellt	0.00010521	false
micro_b019	a6	10	472	478	▁werden	0.00182880	false
micro_b019	a6	12	480	487	▁sollten	0.26132753	false
micro_b019	a6	13	488	493	▁daher	0.02283430	false
micro_b019	a6	14	494	499	▁nicht	0.00252774	false
micro_b019	a6	15	500	503	▁vom	0.00096147	false
micro_b019	a6	16	504	509	▁Staat	0.00083701	false
micro_b019	a6	17	510	517	▁gekauft	0.00228211	false
micro_b019	a6	18	518	524	▁werden	0.00165244	false
micro_b020	a1	1	0	3	▁Die	0.98594046	true
micro_b020	a1	2	4	9	▁Olymp	0.00620643	false
micro_b020	a1	4	16	19	▁Dis	0.00205655	false
micro_b020	a1	8	28	30	▁en	0.00423810	false
micro_b020	a1	12	40	45	▁alten	0.00302819	false
micro_b020	a1	13	46	55	▁Tradition	0.00147420	false
micro_b020	a2	1	59	64	▁Ander	0.99985945	true
micro_b020	a2	4	72	77	▁haben	0.00889225	false
micro_b020	a2	5	78	81	▁die	0.00411465	false
micro_b020	a2	6	82	87	▁Olymp	0.00137138	false
micro_b020	a2	8	93	96	▁Dis	0.00040014	false
micro_b020	a2	12	105	110	▁zudem	0.00260878	false
micro_b020	a2	13	111	116	▁einen	0.00388943	false
micro_b020	a2	14	117	123	▁kultur	0.00313645	false
micro_b020	a2	16	127	129	▁be	0.00096346	false
micro_b020	a2	19	137	146	▁Charakter	0.00034602	false
micro_b020	a3	1	148	154	▁Unsere	0.99861479	true
micro_b020	a3	2	155	167	▁Gesellschaft	0.00028440	false
micro_b020	a3	3	168	171	▁ist	0.01529264	false
micro_b020	a3	4	172	177	▁stark	0.00136730	false
micro_b020	a3	5	178	181	▁von	0.00806252	false
micro_b020	a3	6	182	190	▁Computer	0.00099276	false
micro_b020	a3	8	192	199	▁geprägt	0.00026191	false
micro_b020	a3	9	200	203	▁und	0.16640045	false
micro_b020	a3	10	204	211	▁digital	0.00212504	false
micro_b020	a4	1	219	222	▁Jed	0.99981326	true
micro_b020	a4	3	226	229	▁ist	0.02980267	false
micro_b020	a4	4	230	235	▁Sport	0.00987840	false
micro_b020	a4	5	236	238	▁im	0.00664444	false
micro_b020	a4	6	239	248	▁Allgemein	0.00189990	false
micro_b020	a4	8	251	254	▁mit	0.00482175	false
micro_b020	a4	9	255	266	▁körperliche	0.00167954	false
micro_b020	a4	11	268	270	▁Er	0.00289589	false
micro_b020	a4	15	281	290	▁verbunden	0.00688825	false
micro_b020	a5	1	292	294	▁Da	0.99231476	true
micro_b020	a5	2	295	299	▁aber	0.01248448	false
micro_b020	a5	3	300	304	▁auch	0.00179809	false
micro_b020	a5	4	305	308	▁Ska	0.02082991	false
micro_b020	a5	7	311	314	▁Sch	0.03728858	false
micro_b020	a5	9	318	321	▁etc	0.00048766	false
micro_b020	a5	11	323	328	▁nicht	0.00533178	false
micro_b020	a5	12	329	332	▁als	0.03597873	false
micro_b020	a5	13	333	338	▁Olymp	0.00889636	false
micro_b020	a5	15	344	347	▁Dis	0.00124413	false
micro_b020	a5	19	356	357	▁	0.00038277	false
micro_b020	a5	20	356	363	geführt	0.04367903	false
micro_b020	a5	21	364	370	▁werden	0.00890693	false
micro_b020	a6	1	372	379	▁sollten	0.93798155	true
micro_b020	a6	2	380	384	▁auch	0.00207327	false
micro_b020	a6	3	385	393	▁Computer	0.00438615	false
micro_b020	a6	5	400	405	▁nicht	0.00418251	false
micro_b020	a6	6	406	409	▁als	0.00513815	false
micro_b020	a6	7	410	415	▁Olymp	0.00682961	false
micro_b020	a6	9	421	424	▁Dis	0.00091281	false
micro_b020	a6	13	433	442	▁anerkannt	0.00314055	false
micro_b020	a6	14	443	448	▁werde	0.01351633	false
micro_b021	a1	1	0	2	▁In	0.99872226	true
micro_b021	a1	2	3	14	▁Deutschland	0.00105800	false
micro_b021	a1	3	15	22	▁sollten	0.02524454	false
micro_b021	a1	4	23	28	▁keine	0.00292075	false
micro_b021	a1	5	29	36	▁Studien	0.00294268	false
micro_b021	a1	8	45	53	▁verlangt	0.00424430	false
micro_b021	a1	9	54	60	▁werden	0.00371224	false
micro_b021	a2	1	62	68	▁Studie	0.99126983	true
micro_b021	a2	3	72	75	▁und	0.04923229	false
micro_b021	a2	4	76	82	▁weiter	0.00098951	false
micro_b021	a2	7	92	99	▁Studium	0.00078799	false
micro_b021	a2	8	100	104	▁muss	0.04634776	false
micro_b021	a2	9	105	108	▁ein	0.01310534	false
micro_b021	a2	10	109	114	▁Grund	0.00284851	false
micro_b021	a2	12	120	125	▁eines	0.00863563	false
micro_b021	a2	13	126	131	▁jeden	0.00031987	false
micro_b021	a2	14	132	140	▁Menschen	0.00009528	false
micro_b021	a2	15	141	145	▁sein	0.00775463	false
micro_b021	a3	1	147	154	▁Studien	0.98796868	true
micro_b021	a3	4	163	165	▁be	0.00779011	false
micro_b021	a3	6	172	176	▁eine	0.00523493	false
micro_b021	a3	7	177	180	▁Ver	0.00213544	false
micro_b021	a3	10	190	193	▁der	0.00268395	false
micro_b021	a3	11	194	201	▁Studien	0.00019629	false
micro_b021	a4	1	209	212	▁Das	0.66731173	true
micro_b021	a4	2	213	219	▁kostet	0.00542452	false
micro_b022	a1	1	0	4	▁Nein	0.99801946	true
micro_b022	a1	3	6	9	▁das	0.09428637	false
micro_b022	a1	4	10	14	▁Rent	0.00330526	false
micro_b022	a1	7	22	28	▁sollte	0.03892678	false
micro_b022	a1	8	29	35	▁wieder	0.00651068	false
micro_b022	a1	9	36	39	▁auf	0.00348522	false
micro_b022	a1	10	40	42	▁65	0.00085890	false
micro_b022	a1	11	43	48	▁Jahre	0.00011957	false
micro_b022	a1	12	49	55	▁erhöht	0.00125430	false
micro_b022	a1	13	56	62	▁werden	0.00102393	false
micro_b022	a2	1	64	67	▁Die	0.98601067	true
micro_b022	a2	2	68	76	▁Menschen	0.00067401	false
micro_b022	a2	3	77	83	▁werden	0.01797048	false
micro_b022	a2	4	84	86	▁im	0.00429669	false
micro_b022	a2	5	87	99	▁Durchschnitt	0.00315142	false
micro_b022	a2	6	100	101	▁	0.00461599	false
micro_b022	a2	7	100	102	äl	0.00368893	false
micro_b022	a3	1	107	110	▁sie	0.83736950	true
micro_b022	a3	2	111	115	▁sind	0.00705796	false
micro_b022	a3	3	116	121	▁damit	0.01003447	false
micro_b022	a3	4	122	126	▁aber	0.00721631	false
micro_b022	a3	5	127	129	▁im	0.01055107	false
micro_b022	a3	6	130	142	▁Durchschnitt	0.00139925	false
micro_b022	a3	7	143	148	▁nicht	0.00185586	false
micro_b022	a3	8	149	154	▁kränk	0.00098713	false
micro_b022	a3	10	157	160	▁und	0.16838354	false
micro_b022	a3	11	161	166	▁nicht	0.00305173	false
micro_b022	a3	12	167	169	▁dü	0.00121915	false
micro_b022	a4	1	175	179	▁Ohne	0.99975759	true
micro_b022	a4	2	180	183	▁sie	0.00116038	false
micro_b022	a4	3	184	190	▁würden	0.02556590	false
micro_b022	a4	4	191	194	▁wir	0.00459864	false
micro_b022	a4	5	195	198	▁auf	0.00697318	false
micro_b022	a4	6	199	202	▁ein	0.00199399	false
micro_b022	a4	7	203	209	▁großes	0.00016657	false
micro_b022	a4	8	210	213	▁Maß	0.00008826	false
micro_b022	a4	9	214	216	▁an	0.00076895	false
micro_b022	a4	10	217	226	▁gesammelt	0.00106936	false
micro_b022	a4	12	229	240	▁Erfahrungen	0.00011971	false
micro_b022	a4	13	241	251	▁verzichten	0.00079352	false
micro_b022	a5	1	253	261	▁Außerdem	0.99975127	true
micro_b022	a5	2	262	268	▁müsste	0.02025864	false
micro_b022	a5	4	270	274	▁mehr	0.00611906	false
micro_b022	a5	5	275	288	▁Beschäftigung	0.00057244	false
micro_b022	a5	8	298	301	▁für	0.00433100	false
micro_b022	a5	9	302	305	▁die	0.00300541	false
micro_b022	a5	10	306	312	▁Senior	0.00049309	false
micro_b022	a5	12	315	321	▁bereit	0.00176015	false
micro_b022	a5	14	330	336	▁werden	0.00290551	false
micro_b023	a1	1	0	4	▁Kein	0.99553692	true
micro_b023	a1	2	5	11	▁Mensch	0.00023915	false
micro_b023	a1	3	12	16	▁oder	0.01139330	false
micro_b023	a1	4	17	28	▁menschliche	0.00039568	false
micro_b023	a1	6	30	33	▁Gre	0.00099763	false
micro_b023	a1	8	38	44	▁sollte	0.01806877	false
micro_b023	a1	9	45	51	▁wieder	0.00306607	false
micro_b023	a1	10	52	55	▁die	0.00245252	false
micro_b023	a1	11	56	58	▁Er	0.00110518	false
micro_b023	a1	15	66	74	▁bekommen	0.00054910	false
micro_b023	a1	17	76	80	▁über	0.03482225	false
micro_b023	a1	18	81	82	"▁"""	0.03002753	false
micro_b023	a1	21	88	92	▁oder	0.00823538	false
micro_b023	a1	22	93	96	▁Tod	0.00116243	false
micro_b023	a1	24	98	100	▁zu	0.00413612	false
micro_b023	a1	25	101	112	▁entscheiden	0.00152189	false
micro_b023	a2	1	114	118	▁Auch	0.99954587	true
micro_b023	a2	2	119	126	▁Gericht	0.00903093	false
micro_b023	a2	4	128	133	▁unter	0.00561882	false
micro_b023	a2	6	140	151	▁menschliche	0.00186847	false
micro_b023	a2	8	153	155	▁Ir	0.00170241	false
micro_b023	a3	1	164	171	▁Deshalb	0.99962068	true
micro_b023	a3	2	172	178	▁sollte	0.07054881	false
micro_b023	a3	3	179	190	▁Deutschland	0.01822186	false
micro_b023	a3	4	191	194	▁die	0.00614607	false
micro_b023	a3	5	195	197	▁To	0.00336532	false
micro_b023	a3	9	207	212	▁nicht	0.00522678	false
micro_b023	a3	10	213	216	▁ein	0.00189890	false
micro_b023	a4	1	224	229	▁Jeder	0.99981838	true
micro_b023	a4	2	230	236	▁Mensch	0.00008780	false
micro_b023	a4	4	238	242	▁auch	0.50795025	true
micro_b023	a4	5	243	246	▁der	0.00022423	false
micro_b023	a4	7	248	251	▁der	0.33711725	false
micro_b023	a4	8	252	255	▁ein	0.00064146	false
micro_b023	a4	9	256	259	▁ver	0.00029895	false
micro_b023	a4	15	278	281	▁Ver	0.00013796	false
micro_b023	a4	17	289	291	▁be	0.00023832	false
micro_b023	a4	19	298	301	▁hat	0.00090402	false
micro_b023	a4	21	303	307	▁kann	0.39825839	false
micro_b023	a4	22	308	312	▁sich	0.00126146	false
micro_b023	a4	23	313	315	▁zu	0.00414662	false
micro_b023	a4	24	316	321	▁einer	0.00029173	false
micro_b023	a4	25	322	326	▁bere	0.00032460	false
micro_b023	a4	28	333	340	▁Meinung	0.00056314	false
micro_b023	a4	31	350	355	▁durch	0.00085505	false
micro_b023	a5	1	363	366	▁Ein	0.99551833	true
micro_b023	a5	3	369	375	▁Wieder	0.00090960	false
micro_b023	a5	7	386	390	▁muss	0.03390899	false
micro_b023	a5	8	391	395	▁eine	0.00829131	false
micro_b023	a5	9	396	399	▁Tür	0.00017493	false
micro_b023	a5	10	400	405	▁offen	0.00028835	false
micro_b023	a5	12	414	420	▁werden	0.00401109	false
micro_b024	a1	1	0	3	▁Dem	0.99972028	true
micro_b024	a1	2	4	8	▁Miet	0.00022193	false
micro_b024	a1	5	15	21	▁sollte	0.03208995	false
micro_b024	a1	6	22	27	▁durch	0.00887274	false
micro_b024	a1	7	28	30	▁Be	0.00066402	false
micro_b024	a1	10	39	42	▁der	0.00162897	false
micro_b024	a1	11	43	47	▁Miet	0.00010607	false
micro_b024	a1	16	61	64	▁bei	0.00493093	false
micro_b024	a1	17	65	72	▁Wohnung	0.00021526	false
micro_b024	a1	20	81	84	▁ein	0.00294144	false
micro_b024	a1	21	85	88	▁Rie	0.00061160	false
micro_b024	a1	23	92	95	▁vor	0.00037323	false
micro_b024	a1	27	105	111	▁werden	0.00169350	false
micro_b024	a2	1	113	117	▁Denn	0.99980706	true
micro_b024	a2	2	118	120	▁be	0.00561981	false
micro_b024	a2	6	130	134	▁Wohn	0.00055152	false
micro_b024	a2	8	139	142	▁ist	0.01755433	false
micro_b024	a2	9	143	148	▁knapp	0.00122936	false
micro_b024	a3	1	150	155	▁Zudem	0.99981064	true
micro_b024	a3	2	156	159	▁ist	0.01941799	false
micro_b024	a3	3	160	163	▁ein	0.00604147	false
micro_b024	a3	4	164	168	▁hohe	0.00016911	false
micro_b024	a3	6	170	175	▁Luxus	0.00042440	false
micro_b024	a3	8	180	181	▁(	0.04393119	false
micro_b024	a3	11	187	194	▁Wohnung	0.00008256	false
micro_b024	a3	14	198	201	▁für	0.01712837	false
micro_b024	a3	15	202	205	▁die	0.00226069	false
micro_b024	a3	16	206	214	▁Mehrheit	0.00009146	false
micro_b024	a3	17	215	218	▁der	0.00162613	false
micro_b024	a3	18	219	227	▁Menschen	0.00007335	false
micro_b024	a3	19	228	233	▁nicht	0.00738336	false
micro_b024	a3	20	234	243	▁notwendig	0.00084425	false
micro_b024	a3	22	245	252	▁sondern	0.96267736	true
micro_b024	a3	23	253	257	▁viel	0.01109895	false
micro_b024	a3	25	262	266	▁eine	0.00360981	false
micro_b024	a3	26	267	274	▁Wohnung	0.00016267	false
micro_b024	a3	27	275	284	▁überhaupt	0.00065434	false
micro_b024	a4	1	286	294	▁Außerdem	0.99906582	true
micro_b024	a4	2	295	299	▁muss	0.07745229	false
micro_b024	a4	3	300	305	▁jeder	0.05418876	false
micro_b024	a4	4	306	308	▁in	0.00212722	false
micro_b024	a4	5	309	315	▁seinem	0.00049572	false
micro_b024	a4	6	316	321	▁Leben	0.00090776	false
micro_b024	a4	7	322	324	▁ca	0.01685987	false
micro_b024	a4	9	326	327	▁3	0.01805011	false
micro_b024	a4	11	331	334	▁Mal	0.03371898	false
micro_b024	a4	12	335	337	▁um	0.04925736	false
micro_b024	a5	1	345	349	▁weil	0.81698048	true
micro_b024	a5	2	350	354	▁sich	0.00441768	false
micro_b024	a5	3	355	358	▁die	0.00575198	false
micro_b024	a5	4	359	364	▁Größe	0.00027675	false
micro_b024	a5	5	365	368	▁der	0.00334915	false
micro_b024	a5	6	369	379	▁gewünschte	0.00010180	false
micro_b024	a5	8	381	388	▁Wohnung	0.00028575	false
micro_b024	a5	9	389	391	▁im	0.01221970	false
micro_b024	a5	10	392	397	▁Laufe	0.00056478	false
micro_b024	a5	11	398	403	▁eines	0.00255098	false
micro_b024	a5	12	404	410	▁Lebens	0.00014275	false
micro_b024	a5	13	411	417	▁ändert	0.00139840	false
micro_b025	a1	1	0	4	▁Seit	0.98668647	true
micro_b025	a1	2	5	13	▁Menschen	0.00699814	false
micro_b025	a1	3	14	16	▁ge	0.00432800	false
micro_b025	a1	5	23	27	▁gibt	0.19278611	false
micro_b025	a1	6	28	30	▁es	0.00230954	false
micro_b025	a1	7	31	36	▁Natur	0.08921000	false
micro_b025	a2	1	51	54	▁sie	0.96082944	true
micro_b025	a2	2	55	60	▁waren	0.01338142	false
micro_b025	a2	3	61	66	▁nicht	0.00767889	false
micro_b025	a2	4	67	75	▁generell	0.01550102	false
micro_b025	a2	5	76	77	▁	0.00213907	false
micro_b025	a2	6	76	83	wirkung	0.00395864	false
micro_b025	a3	1	89	92	▁Die	0.94580781	true
micro_b025	a3	2	93	96	▁Ver	0.00065458	false
micro_b025	a3	5	106	109	▁von	0.00152969	false
micro_b025	a3	6	110	113	▁che	0.00087018	false
micro_b025	a3	9	119	130	▁hergestellt	0.00025706	false
micro_b025	a3	11	133	144	▁Medikamente	0.00022622	false
micro_b025	a3	13	146	149	▁pro	0.00119346	false
micro_b025	a3	14	150	156	▁Person	0.00031801	false
micro_b025	a3	15	157	160	▁ist	0.00477674	false
micro_b025	a3	16	161	164	▁auf	0.00845986	false
micro_b025	a3	17	165	170	▁jeden	0.00022110	false
micro_b025	a3	18	171	175	▁Fall	0.00039306	false
micro_b025	a3	19	176	184	▁wünschen	0.00047960	false
micro_b025	a4	1	191	194	▁Der	0.88581097	true
micro_b025	a4	2	195	201	▁Pharma	0.01521500	false
micro_b025	a4	4	211	215	▁kann	0.01935204	false
micro_b025	a4	5	216	220	▁dies	0.01842465	false
micro_b025	a4	6	221	224	▁nur	0.01159183	false
micro_b025	a4	7	225	230	▁wenig	0.00241250	false
micro_b025	a4	8	231	238	▁Schaden	0.00134531	false
micro_b025	a4	9	239	246	▁bringen	0.00177320	false
micro_b025	a5	1	248	252	▁auch	0.79048842	true
micro_b025	a5	2	253	256	▁die	0.01230823	false
micro_b025	a5	3	257	262	▁Schul	0.00140349	false
micro_b025	a5	5	270	274	▁wird	0.01671050	false
micro_b025	a5	6	275	279	▁kaum	0.00551775	false
micro_b025	a5	7	280	288	▁darunter	0.00840310	false
micro_b025	a5	8	289	295	▁leiden	0.00302035	false
micro_b025	a6	1	297	300	▁Der	0.96992660	true
micro_b025	a6	2	301	308	▁Patient	0.00409536	false
micro_b025	a6	3	309	315	▁könnte	0.02793688	false
micro_b025	a6	4	316	322	▁daraus	0.00228482	false
micro_b025	a6	5	323	329	▁lernen	0.00055990	false
micro_b025	a6	7	331	334	▁ges	0.05070844	false
micro_b025	a6	10	340	343	▁und	0.02742208	false
micro_b025	a6	11	344	351	▁bewusst	0.00225503	false
micro_b025	a6	13	354	357	▁mit	0.00138576	false
