doc_id	token_index	char_offset	char_end	token_text	boundary_probability	predicted_boundary	gold_adu_start
micro_b021	20	147	162	Studiengebühren	0.99637645	true	true
micro_b021	21	163	171	bedingen	0.00003194	false	false
micro_b021	22	172	176	eine	0.00004158	false	false
micro_b021	23	177	189	Verlängerung	0.00001014	false	false
micro_b021	24	190	193	der	0.00003570	false	false
micro_b021	25	194	207	Studienzeiten	0.00001327	false	false
micro_b021	26	207	208	.	0.00001227	false	false
micro_b021	27	209	212	Das	0.99419582	true	true
micro_b021	28	213	219	kostet	0.00006394	false	false
micro_b021	29	219	220	!	0.00009252	false	false
micro_b022	0	0	4	Nein	0.99925953	true	true
micro_b022	1	4	5	,	0.00003224	false	false
micro_b022	2	6	9	das	0.00137993	false	false
micro_b022	3	10	21	Rentenalter	0.00003337	false	false
micro_b022	4	22	28	sollte	0.00001611	false	false
micro_b022	5	29	35	wieder	0.00003154	false	false
micro_b022	6	36	39	auf	0.00002878	false	false
micro_b022	7	40	42	65	0.00001373	false	false
micro_b022	8	43	48	Jahre	0.00001364	false	false
micro_b022	9	49	55	erhöht	0.00002635	false	false
micro_b022	10	56	62	werden	0.00002275	false	false
micro_b022	11	62	63	.	0.00000854	false	false
micro_b022	12	64	67	Die	0.99949646	true	true
micro_b022	13	68	76	Menschen	0.00003470	false	false
micro_b022	14	77	83	werden	0.00003713	false	false
micro_b022	15	84	86	im	0.00008996	false	false
micro_b022	16	87	99	Durchschnitt	0.00001421	false	false
micro_b022	17	100	105	älter	0.00002800	false	false
micro_b022	18	105	106	,	0.00001084	false	false
micro_b022	19	107	110	sie	0.99662614	true	true
micro_b022	20	111	115	sind	0.00001667	false	false
micro_b022	21	116	121	damit	0.00003422	false	false
micro_b022	22	122	126	aber	0.00003905	false	false
micro_b022	23	127	129	im	0.00003418	false	false
micro_b022	24	130	142	Durchschnitt	0.00001607	false	false
micro_b022	25	143	148	nicht	0.00005761	false	false
micro_b022	26	149	156	kränker	0.00002820	false	false
micro_b022	27	157	160	und	0.03624236	false	false
micro_b022	28	161	166	nicht	0.00001433	false	false
micro_b022	29	167	173	dümmer	0.00001621	false	false
micro_b022	30	173	174	.	0.00000960	false	false
micro_b022	31	175	179	Ohne	0.99553490	true	true
micro_b022	32	180	183	sie	0.00001533	false	false
micro_b022	33	184	190	würden	0.00007121	false	false
micro_b022	34	191	194	wir	0.00002692	false	false
micro_b022	35	195	198	auf	0.00001142	false	false
micro_b022	36	199	202	ein	0.00000698	false	false
micro_b022	37	203	209	großes	0.00000508	false	false
micro_b022	38	210	213	Maß	0.00000563	false	false
micro_b022	39	214	216	an	0.00002101	false	false
micro_b022	40	217	228	gesammelten	0.00000971	false	false
micro_b022	41	229	240	Erfahrungen	0.00001182	false	false
micro_b022	42	241	251	verzichten	0.00002545	false	false
micro_b022	43	251	252	.	0.00000718	false	false
micro_b022	44	253	261	Außerdem	0.99946779	true	true
micro_b022	45	262	269	müssten	0.00001782	false	false
micro_b022	46	270	274	mehr	0.00002009	false	false
micro_b022	47	275	297	Beschäftigungsangebote	0.00002022	false	false
micro_b022	48	298	301	für	0.00003824	false	false
micro_b022	49	302	305	die	0.00001421	false	false
micro_b022	50	306	314	Senioren	0.00002124	false	false
micro_b022	51	315	329	bereitgestellt	0.00005307	false	false
micro_b022	52	330	336	werden	0.00002039	false	false
micro_b022	53	336	337	.	0.00000836	false	false
micro_b023	0	0	4	Kein	0.99855262	true	true
micro_b023	1	5	11	Mensch	0.00002505	false	false
micro_b023	2	12	16	oder	0.00016899	false	false
micro_b023	3	17	29	menschliches	0.00001317	false	false
micro_b023	4	30	37	Gremium	0.00002166	false	false
micro_b023	5	38	44	sollte	0.00002488	false	false
micro_b023	6	45	51	wieder	0.00005094	false	false
micro_b023	7	52	55	die	0.00001490	false	false
micro_b023	8	56	65	Erlaubnis	0.00001359	false	false
micro_b023	9	66	74	bekommen	0.00001690	false	false
micro_b023	10	74	75	,	0.00000903	false	false
micro_b023	11	76	80	über	0.00094440	false	false
micro_b023	12	81	82	""""	0.00004450	false	false
micro_b023	13	82	87	Leben	0.00001213	false	false
micro_b023	14	88	92	oder	0.00029442	false	false
micro_b023	15	93	96	Tod	0.00001566	false	false
micro_b023	16	96	97	""""	0.00001007	false	false
micro_b023	17	98	100	zu	0.00007018	false	false
micro_b023	18	101	112	entscheiden	0.00001915	false	false
micro_b023	19	112	113	.	0.00001034	false	false
micro_b023	20	114	118	Auch	0.99708849	true	true
micro_b023	21	119	127	Gerichte	0.00009492	false	false
micro_b023	22	128	139	unterliegen	0.00009553	false	false
micro_b023	23	140	152	menschlichen	0.00004079	false	false
micro_b023	24	153	162	Irrtümern	0.00002352	false	false
micro_b023	25	162	163	.	0.00001471	false	false
micro_b023	26	164	171	Deshalb	0.99867648	true	true
micro_b023	27	172	178	sollte	0.00002483	false	false
micro_b023	28	179	190	Deutschland	0.00006137	false	false
micro_b023	29	191	194	die	0.00005098	false	false
micro_b023	30	195	206	Todesstrafe	0.00002682	false	false
micro_b023	31	207	212	nicht	0.00007180	false	false
micro_b023	32	213	222	einführen	0.00004764	false	false
micro_b023	33	222	223	!	0.00004269	false	false
micro_b023	34	224	229	Jeder	0.99819475	true	true
micro_b023	35	230	236	Mensch	0.00009595	false	false
micro_b023	36	236	237	,	0.00003554	false	false
micro_b023	37	238	242	auch	0.18622617	false	false
micro_b023	38	243	246	der	0.00003962	false	false
micro_b023	39	246	247	,	0.00002515	false	false
micro_b023	40	248	251	der	0.01681968	false	false
micro_b023	41	252	255	ein	0.00013496	false	false
micro_b023	42	256	277	verurteilungswürdiges	0.00002730	false	false
micro_b023	43	278	288	Verbrechen	0.00004011	false	false
micro_b023	44	289	297	begangen	0.00007859	false	false
micro_b023	45	298	301	hat	0.00005570	false	false
micro_b023	46	301	302	,	0.00001444	false	false
micro_b023	47	303	307	kann	0.08375052	false	false
micro_b023	48	308	312	sich	0.00004889	false	false
micro_b023	49	313	315	zu	0.00006039	false	false
micro_b023	50	316	321	einer	0.00002119	false	false
micro_b023	51	322	332	bereuenden	0.00002536	false	false
micro_b023	52	333	349	Meinungsänderung	0.00003372	false	false
micro_b023	53	350	361	durchringen	0.00012072	false	false
micro_b023	54	361	362	.	0.00001094	false	false
micro_b023	55	363	368	Einer	0.99807799	true	true
micro_b023	56	369	385	Wiedergutmachung	0.00006201	false	false
micro_b023	57	386	390	muss	0.00002160	false	false
micro_b023	58	391	395	eine	0.00003797	false	false
micro_b023	59	396	399	Tür	0.00002718	false	false
micro_b023	60	400	413	offengehalten	0.00007192	false	false
micro_b023	61	414	420	werden	0.00003401	false	false
micro_b023	62	420	421	.	0.00001095	false	false
micro_b024	0	0	3	Dem	0.99817717	true	true
micro_b024	1	4	14	Mietwucher	0.00001757	false	false
micro_b024	2	15	21	sollte	0.00004879	false	false
micro_b024	3	22	27	durch	0.04404495	false	false
micro_b024	4	28	38	Begrenzung	0.00002029	false	false
micro_b024	5	39	42	der	0.00008867	false	false
micro_b024	6	43	60	Mietpreiserhöhung	0.00002373	false	false
micro_b024	7	61	64	bei	0.04411533	false	false
micro_b024	8	65	80	Wohnungswechsel	0.00001712	false	false
micro_b024	9	81	84	ein	0.00162646	false	false
micro_b024	10	85	91	Riegel	0.00002102	false	false
micro_b024	11	92	104	vorgeschoben	0.00003731	false	false
micro_b024	12	105	111	werden	0.00005833	false	false
micro_b024	13	111	112	.	0.00001037	false	false
micro_b024	14	113	117	Denn	0.99920160	true	true
micro_b024	15	118	129	bezahlbarer	0.00002032	false	false
micro_b024	16	130	138	Wohnraum	0.00002190	false	false
micro_b024	17	139	142	ist	0.00002768	false	false
micro_b024	18	143	148	knapp	0.00002688	false	false
micro_b024	19	148	149	.	0.00001141	false	false
micro_b024	20	150	155	Zudem	0.99925059	true	true
micro_b024	21	156	159	ist	0.00001836	false	false
micro_b024	22	160	163	ein	0.00005185	false	false
micro_b024	23	164	169	hoher	0.00001497	false	false
micro_b024	24	170	179	Luxusgrad	0.00001701	false	false
micro_b024	25	180	181	(	0.10650282	false	false
micro_b024	26	181	186	teure	0.00001478	false	false
micro_b024	27	187	196	Wohnungen	0.00002181	false	false
micro_b024	28	196	197	)	0.00010942	false	false
micro_b024	29	198	201	für	0.02482715	false	false
micro_b024	30	202	205	die	0.00001895	false	false
micro_b024	31	206	214	Mehrheit	0.00001194	false	false
micro_b024	32	215	218	der	0.00003681	false	false
micro_b024	33	219	227	Menschen	0.00001661	false	false
micro_b024	34	228	233	nicht	0.00007676	false	false
micro_b024	35	234	243	notwendig	0.00001774	false	false
micro_b024	36	243	244	,	0.00001218	false	false
micro_b024	37	245	252	sondern	0.96615767	true	false
micro_b024	38	253	261	vielmehr	0.00007510	false	false
micro_b024	39	262	266	eine	0.00011580	false	false
micro_b024	40	267	274	Wohnung	0.00002499	false	false
micro_b024	41	275	284	überhaupt	0.00005997	false	false
micro_b024	42	284	285	.	0.00001028	false	false
micro_b024	43	286	294	Außerdem	0.99950325	true	true
micro_b024	44	295	299	muss	0.00001646	false	false
micro_b024	45	300	305	jeder	0.00004886	false	false
micro_b024	46	306	308	in	0.00007464	false	false
micro_b024	47	309	315	seinem	0.00001014	false	false
micro_b024	48	316	321	Leben	0.00001314	false	false
micro_b024	49	322	325	ca.	0.00004275	false	false
micro_b024	50	326	330	3-10	0.00001518	false	false
micro_b024	51	331	334	Mal	0.00003072	false	false
micro_b024	52	335	343	umziehen	0.00005839	false	false
micro_b024	53	343	344	,	0.00001241	false	false
micro_b024	54	345	349	weil	0.99870205	true	true
micro_b024	55	350	354	sich	0.00002938	false	false
micro_b024	56	355	358	die	0.00004066	false	false
micro_b024	57	359	364	Größe	0.00002386	false	false
micro_b024	58	365	368	der	0.00004530	false	false
micro_b024	59	369	380	gewünschten	0.00001343	false	false
micro_b024	60	381	388	Wohnung	0.00002105	false	false
micro_b024	61	389	391	im	0.00008365	false	false
micro_b024	62	392	397	Laufe	0.00002141	false	false
micro_b024	63	398	403	eines	0.00001503	false	false
micro_b024	64	404	410	Lebens	0.00000962	false	false
micro_b024	65	411	417	ändert	0.00003996	false	false
micro_b024	66	417	418	.	0.00000891	false	false
micro_b025	0	0	4	Seit	0.99062765	true	true
micro_b025	1	5	13	Menschen	0.00045275	false	false
micro_b025	2	14	22	gedenken	0.00062337	false	false
micro_b025	3	23	27	gibt	0.15690696	false	false
micro_b025	4	28	30	es	0.00008090	false	false
micro_b025	5	31	49	Naturheilpraktiken	0.00018379	false	false
micro_b025	6	49	50	,	0.00001582	false	false
micro_b025	7	51	54	sie	0.98939532	true	true
micro_b025	8	55	60	waren	0.00002639	false	false
micro_b025	9	61	66	nicht	0.00006314	false	false
micro_b025	10	67	75	generell	0.00003758	false	false
micro_b025	11	76	87	wirkungslos	0.00004998	false	false
micro_b025	12	87	88	.	0.00001344	false	false
micro_b025	13	89	92	Die	0.99943393	true	true
micro_b025	14	93	105	Verringerung	0.00002206	false	false
micro_b025	15	106	109	von	0.00001984	false	false
micro_b025	16	110	118	chemisch	0.00001053	false	false
micro_b025	17	119	132	hergestellten	0.00000844	false	false
micro_b025	18	133	145	Medikamenten	0.00001256	false	false
micro_b025	19	146	149	pro	0.00004955	false	false
micro_b025	20	150	156	Person	0.00001016	false	false
micro_b025	21	157	160	ist	0.00002371	false	false
micro_b025	22	161	164	auf	0.00003027	false	false
micro_b025	23	165	170	jeden	0.00000899	false	false
micro_b025	24	171	175	Fall	0.00000932	false	false
micro_b025	25	176	189	wünschenswert	0.00002518	false	false
micro_b025	26	189	190	.	0.00000834	false	false
micro_b025	27	191	194	Der	0.99784768	true	true
micro_b025	28	195	210	Pharmaindustrie	0.00002730	false	false
micro_b025	29	211	215	kann	0.00001283	false	false
micro_b025	30	216	220	dies	0.00001152	false	false
micro_b025	31	221	224	nur	0.00001682	false	false
micro_b025	32	225	230	wenig	0.00000859	false	false
micro_b025	33	231	238	Schaden	0.00001179	false	false
micro_b025	34	239	246	bringen	0.00001474	false	false
micro_b025	35	246	247	,	0.00001005	false	false
micro_b025	36	248	252	auch	0.99692506	true	true
micro_b025	37	253	256	die	0.00001912	false	false
micro_b025	38	257	269	Schulmedizin	0.00001511	false	false
micro_b025	39	270	274	wird	0.00001494	false	false
micro_b025	40	275	279	kaum	0.00001094	false	false
micro_b025	41	280	288	darunter	0.00001209	false	false
micro_b025	42	289	295	leiden	0.00000941	false	false
micro_b025	43	295	296	.	0.00000798	false	false
micro_b025	44	297	300	Der	0.99932158	true	true
micro_b025	45	301	308	Patient	0.00003111	false	false
micro_b025	46	309	315	könnte	0.00003612	false	false
micro_b025	47	316	322	daraus	0.00008769	false	false
micro_b025	48	323	329	lernen	0.00004594	false	false
micro_b025	49	329	330	,	0.00000995	false	false
micro_b025	50	331	339	gesünder	0.00026518	false	false
micro_b025	51	340	343	und	0.00016748	false	false
micro_b025	52	344	353	bewusster	0.00002640	false	false
micro_b025	53	354	357	mit	0.00004300	false	false
micro_b025	54	358	364	seinem	0.00001018	false	false
micro_b025	55	365	371	Körper	0.00001398	false	false
micro_b025	56	372	381	umzugehen	0.00003412	false	false
micro_b025	57	381	382	.	0.00001082	false	false
micro_b026	0	0	3	Die	0.99957973	true	true
micro_b026	1	4	16	gesetzlichen	0.00002073	false	false
micro_b026	2	17	30	Krankenkassen	0.00002773	false	false
micro_b026	3	31	38	sollten	0.00002184	false	false
micro_b026	4	39	43	auch	0.00009505	false	false
micro_b026	5	44	56	Behandlungen	0.00004006	false	false
micro_b026	6	57	61	beim	0.00004552	false	false
micro_b026	7	62	68	Natur-	0.00002088	false	false
micro_b026	8	69	73	oder	0.00003296	false	false
micro_b026	9	74	87	Heilpraktiker	0.00001128	false	false
micro_b026	10	88	94	zahlen	0.00005235	false	false
micro_b026	11	94	95	.	0.00001380	false	false
micro_b026	12	96	101	Deren	0.99870610	true	true
micro_b026	13	102	121	Behandlungsmethoden	0.00001588	false	false
micro_b026	14	122	125	und	0.00008387	false	false
micro_b026	15	126	127	-	0.00002650	false	false
micro_b026	16	127	134	Erfolge	0.00007611	false	false
micro_b026	17	135	139	sind	0.00001658	false	false
micro_b026	18	140	144	zwar	0.00002592	false	false
micro_b026	19	145	150	nicht	0.00001792	false	false
micro_b026	20	151	162	hinreichend	0.00001198	false	false
micro_b026	21	163	172	erforscht	0.00001657	false	false
micro_b026	22	173	177	oder	0.01591714	false	false
micro_b026	23	178	190	nachgewiesen	0.00000990	false	false
micro_b026	24	190	191	.	0.00000959	false	false
micro_b026	25	192	196	Doch	0.99934882	true	true
micro_b026	26	197	202	viele	0.00004576	false	false
micro_b026	27	203	212	Patienten	0.00002538	false	false
micro_b026	28	213	222	empfinden	0.00013616	false	false
micro_b026	29	223	232	subjektiv	0.00089181	false	false
micro_b026	30	233	237	eine	0.00016960	false	false
micro_b026	31	238	247	Linderung	0.00002749	false	false
micro_b026	32	248	252	oder	0.00016796	false	false
micro_b026	33	253	260	Heilung	0.00001547	false	false
micro_b026	34	261	266	ihrer	0.00002775	false	false
micro_b026	35	267	278	Beschwerden	0.00001544	false	false
micro_b026	36	278	279	,	0.00001196	false	false
micro_b026	37	280	287	wodurch	0.99428129	true	true
micro_b026	38	288	297	letztlich	0.00004298	false	false
micro_b026	39	298	302	auch	0.00003469	false	false
micro_b026	40	303	309	Kosten	0.00003281	false	false
micro_b026	41	310	313	für	0.00003157	false	false
micro_b026	42	314	326	Behandlungen	0.00001120	false	false
micro_b026	43	327	330	und	0.00002900	false	false
micro_b026	44	331	342	Medikamente	0.00001263	false	false
micro_b026	45	343	346	der	0.00003575	false	false
micro_b026	46	347	358	klassischen	0.00001182	false	false
micro_b026	47	359	366	Medizin	0.00001137	false	false
micro_b026	48	367	377	eingespart	0.00013700	false	false
micro_b026	49	378	384	werden	0.00006509	false	false
micro_b026	50	384	385	.	0.00000974	false	false
micro_b026	51	386	390	Auch	0.99653995	true	true
micro_b026	52	391	394	die	0.00001914	false	false
micro_b026	53	395	396	(	0.00165585	false	false
micro_b026	54	396	403	kassen-	0.00002128	false	false
micro_b026	55	403	404	)	0.00003462	false	false
micro_b026	56	404	413	ärztliche	0.00085421	false	false
micro_b026	57	414	419	Kunst	0.00004122	false	false
micro_b026	58	420	423	ist	0.00002637	false	false
micro_b026	59	424	426	in	0.00002775	false	false
micro_b026	60	427	433	vielen	0.00000983	false	false
micro_b026	61	434	440	Fällen	0.00001138	false	false
micro_b026	62	441	446	nicht	0.00002286	false	false
micro_b026	63	447	458	erfolgreich	0.00001377	false	false
micro_b026	64	459	462	und	0.88360804	true	true
micro_b026	65	463	468	zudem	0.00003400	false	false
micro_b026	66	469	472	mit	0.00002175	false	false
micro_b026	67	473	484	erheblichen	0.00000885	false	false
micro_b026	68	485	492	Risiken	0.00001090	false	false
micro_b026	69	493	496	und	0.00003809	false	false
micro_b026	70	497	511	Nebenwirkungen	0.00001114	false	false
micro_b026	71	512	521	verbunden	0.00007621	false	false
micro_b026	72	521	522	.	0.00000989	false	false
micro_b027	0	0	3	Die	0.99958962	true	true
micro_b027	1	4	15	Todesstrafe	0.00002551	false	false
micro_b027	2	16	22	sollte	0.00002417	false	false
micro_b027	3	23	31	weltweit	0.00002897	false	false
micro_b027	4	32	43	abgeschafft	0.00002289	false	false
micro_b027	5	44	50	werden	0.00001715	false	false
micro_b027	6	50	51	.	0.00000915	false	false
micro_b027	7	52	55	Aus	0.99534935	true	true
micro_b027	8	56	68	christlicher	0.00005305	false	false
micro_b027	9	69	72	und	0.00015195	false	false
micro_b027	10	73	87	humanistischer	0.00002223	false	false
micro_b027	11	88	93	Sicht	0.00002328	false	false
micro_b027	12	94	97	ist	0.00008922	false	false
micro_b027	13	98	100	es	0.00002918	false	false
micro_b027	14	101	106	nicht	0.00005319	false	false
micro_b027	15	107	114	erlaubt	0.00002870	false	false
micro_b027	16	114	115	,	0.00001441	false	false
micro_b027	17	116	124	jemanden	0.00039539	false	false
micro_b027	18	125	127	zu	0.00005363	false	false
micro_b027	19	128	133	töten	0.00002966	false	false
micro_b027	20	133	134	.	0.00001382	false	false
micro_b027	21	135	146	Befürworter	0.99920940	true	true
micro_b027	22	147	150	der	0.00002881	false	false
micro_b027	23	151	162	Todesstrafe	0.00001262	false	false
micro_b027	24	163	169	setzen	0.00003554	false	false
micro_b027	25	170	173	auf	0.00007356	false	false
micro_b027	26	174	177	die	0.00004475	false	false
micro_b027	27	178	191	abschreckende	0.00002042	false	false
micro_b027	28	192	199	Wirkung	0.00001963	false	false
micro_b027	29	200	205	sowie	0.00242764	false	false
micro_b027	30	206	209	die	0.00002161	false	false
micro_b027	31	210	220	endgültige	0.00001513	false	false
micro_b027	32	221	233	Eliminierung	0.00001690	false	false
micro_b027	33	234	239	einer	0.00003398	false	false
micro_b027	34	240	252	potentiellen	0.00001407	false	false
micro_b027	35	253	259	Gefahr	0.00001649	false	false
micro_b027	36	259	260	.	0.00001215	false	false
micro_b027	37	261	275	Offensichtlich	0.99897015	true	true
micro_b027	38	276	280	kann	0.00005226	false	false
micro_b027	39	281	285	aber	0.00008400	false	false
micro_b027	40	286	290	auch	0.00008702	false	false
micro_b027	41	291	294	die	0.00004893	false	false
micro_b027	42	295	303	drohende	0.00002780	false	false
micro_b027	43	304	315	Todesstrafe	0.00001821	false	false
micro_b027	44	316	318	in	0.00008820	false	false
micro_b027	45	319	333	entsprechenden	0.00001263	false	false
micro_b027	46	334	341	Ländern	0.00002918	false	false
micro_b027	47	342	347	nicht	0.00011030	false	false
micro_b027	48	348	358	verhindern	0.00008729	false	false
micro_b027	49	358	359	,	0.00001089	false	false
micro_b027	50	360	364	dass	0.07090835	false	false
micro_b027	51	365	367	es	0.00007047	false	false
micro_b027	52	368	372	Mord	0.00004110	false	false
micro_b027	53	373	376	und	0.00016710	false	false
micro_b027	54	377	393	Gewaltverbrechen	0.00001262	false	false
micro_b027	55	394	398	gibt	0.00007274	false	false
micro_b027	56	398	399	.	0.00001085	false	false
micro_b027	57	400	405	Zudem	0.99929929	true	true
micro_b027	58	406	412	stellt	0.00003090	false	false
micro_b027	59	413	417	sich	0.00008576	false	false
micro_b027	60	418	423	immer	0.00005250	false	false
micro_b027	61	424	430	wieder	0.00001883	false	false
micro_b027	62	431	437	heraus	0.00002555	false	false
micro_b027	63	437	438	,	0.00001438	false	false
micro_b027	64	439	443	dass	0.07776393	false	false
micro_b027	65	444	448	auch	0.00049580	false	false
micro_b027	66	449	457	Menschen	0.00008138	false	false
micro_b027	67	458	468	unschuldig	0.00077314	false	false
micro_b027	68	469	479	verurteilt	0.00011294	false	false
micro_b027	69	480	484	oder	0.12177327	false	false
micro_b027	70	485	497	hingerichtet	0.00009740	false	false
micro_b027	71	498	504	wurden	0.00005921	false	false
micro_b027	72	504	505	.	0.00001085	false	false
micro_b028	0	0	3	Die	0.99948502	true	true
micro_b028	1	4	17	Universitäten	0.00004494	false	false
micro_b028	2	18	20	in	0.00004036	false	false
micro_b028	3	21	32	Deutschland	0.00000714	false	false
micro_b028	4	33	40	sollten	0.00001417	false	false
micro_b028	5	41	44	auf	0.00002167	false	false
micro_b028	6	45	51	keinen	0.00000783	false	false
micro_b028	7	52	56	Fall	0.00000826	false	false
micro_b028	8	57	72	Studiengebühren	0.00003146	false	false
micro_b028	9	73	80	erheben	0.00003628	false	false
micro_b028	10	80	81	.	0.00001010	false	false
micro_b028	11	82	89	Dadurch	0.99904615	true	true
micro_b028	12	90	95	würde	0.00003437	false	false
micro_b028	13	96	106	finanziell	0.00004558	false	false
micro_b028	14	107	116	schwächer	0.00001468	false	false
micro_b028	15	117	127	Gestellten	0.00006605	false	false
micro_b028	16	128	131	der	0.00011203	false	false
micro_b028	17	132	138	Zugang	0.00002670	false	false
micro_b028	18	139	148	erschwert	0.00004029	false	false
micro_b028	19	149	153	oder	0.01435001	false	false
micro_b028	20	154	162	verwehrt	0.00002015	false	false
micro_b028	21	162	163	.	0.00001233	false	false
micro_b028	22	164	167	Die	0.99950981	true	true
micro_b028	23	168	177	erhofften	0.00001868	false	false
micro_b028	24	178	183	Ziele	0.00002157	false	false
micro_b028	25	184	187	von	0.00003660	false	false
micro_b028	26	188	203	Studiengebühren	0.00001761	false	false
micro_b028	27	204	210	können	0.00002989	false	false
micro_b028	28	211	214	auf	0.00002040	false	false
micro_b028	29	215	221	andere	0.00000831	false	false
micro_b028	30	222	227	Weise	0.00000794	false	false
micro_b028	31	228	236	erreicht	0.00001809	false	false
micro_b028	32	237	243	werden	0.00001752	false	false
micro_b028	33	243	244	.	0.00000771	false	false
micro_b028	34	245	248	Als	0.99762183	true	true
micro_b028	35	249	259	Motivation	0.00001346	false	false
micro_b028	36	260	263	für	0.00006187	false	false
micro_b028	37	264	268	eine	0.00000739	false	false
micro_b028	38	269	278	straffere	0.00000717	false	false
micro_b028	39	279	295	Studiendisziplin	0.00000759	false	false
micro_b028	40	296	300	gibt	0.00006538	false	false
micro_b028	41	301	303	es	0.00001336	false	false
micro_b028	42	304	310	andere	0.00001397	false	false
micro_b028	43	311	326	Instrumentarien	0.00000979	false	false
micro_b028	44	326	327	.	0.00000725	false	false
micro_b028	45	328	331	Und	0.99936384	true	true
micro_b028	46	332	335	zur	0.00018269	false	false
micro_b028	47	336	348	Finanzierung	0.00001939	false	false
micro_b028	48	349	355	sollte	0.00009934	false	false
micro_b028	49	356	358	u.	0.00006260	false	false
micro_b028	50	359	361	a.	0.00002020	false	false
micro_b028	51	362	369	geprüft	0.00006007	false	false
micro_b028	52	370	376	werden	0.00004644	false	false
micro_b028	53	376	377	,	0.00001058	false	false
micro_b028	54	378	381	wie	0.05122609	false	false
micro_b028	55	382	385	bei	0.00016992	false	false
micro_b028	56	386	395	Studenten	0.00002575	false	false
micro_b028	57	396	399	aus	0.00004468	false	false
micro_b028	58	400	407	anderen	0.00001209	false	false
micro_b028	59	408	409	(	0.00170915	false	false
micro_b028	60	409	416	Bundes-	0.00001382	false	false
micro_b028	61	416	417	)	0.00004539	false	false
micro_b028	62	418	425	Ländern	0.00101874	false	false
micro_b028	63	426	429	die	0.00019477	false	false
micro_b028	64	430	436	Kosten	0.00001453	false	false
micro_b028	65	437	440	von	0.00006483	false	false
micro_b028	66	441	447	diesen	0.00001158	false	false
micro_b028	67	448	450	zu	0.00005957	false	false
micro_b028	68	451	460	erstatten	0.00001983	false	false
micro_b028	69	461	465	sind	0.00004283	false	false
micro_b028	70	465	466	.	0.00000958	false	false
micro_b029	0	0	3	Der	0.99895990	true	true
micro_b029	1	4	19	Rundfunkbeitrag	0.00001804	false	false
micro_b029	2	20	24	kann	0.00001854	false	false
micro_b029	3	25	28	nur	0.00009263	false	false
micro_b029	4	29	32	von	0.00002500	false	false
micro_b029	5	33	38	allen	0.00001031	false	false
micro_b029	6	39	57	Bürgern/Haushalten	0.00001555	false	false
micro_b029	7	58	71	gleichermaßen	0.00002779	false	false
micro_b029	8	72	84	eingefordert	0.00003681	false	false
micro_b029	9	85	91	werden	0.00002153	false	false
micro_b029	10	91	92	.	0.00001054	false	false
micro_b029	11	93	101	Kritiker	0.99861956	true	true
micro_b029	12	102	108	führen	0.00002560	false	false
micro_b029	13	109	111	an	0.00003925	false	false
micro_b029	14	111	112	,	0.00001072	false	false
micro_b029	15	113	117	dass	0.79850531	true	false
micro_b029	16	118	121	sie	0.00015884	false	false
micro_b029	17	122	125	das	0.00002467	false	false
micro_b029	18	126	133	Angebot	0.00002330	false	false
micro_b029	19	134	137	der	0.00002752	false	false
micro_b029	20	138	148	Öffentlich	0.00001476	false	false
micro_b029	21	149	160	Rechtlichen	0.00001154	false	false
micro_b029	22	161	167	Sender	0.00002578	false	false
micro_b029	23	168	171	gar	0.00005623	false	false
micro_b029	24	172	177	nicht	0.00001535	false	false
micro_b029	25	178	184	nutzen	0.00003064	false	false
micro_b029	26	185	191	würden	0.00002252	false	false
micro_b029	27	191	192	.	0.00000925	false	false
micro_b029	28	193	196	Ich	0.99828809	true	true
micro_b029	29	197	206	bezweifle	0.00003860	false	false
micro_b029	30	207	211	zwar	0.00005630	false	false
micro_b029	31	211	212	,	0.00001200	false	false
micro_b029	32	213	217	dass	0.15606229	false	false
micro_b029	33	218	220	es	0.00002010	false	false
micro_b029	34	221	230	überhaupt	0.00003752	false	false
micro_b029	35	231	239	jemanden	0.00003775	false	false
micro_b029	36	240	244	gibt	0.00002620	false	false
micro_b029	37	244	245	,	0.00001000	false	false
micro_b029	38	246	249	der	0.01786331	false	false
micro_b029	39	250	257	niemals	0.00005163	false	false
micro_b029	40	258	261	ein	0.00003008	false	false
micro_b029	41	262	269	Angebot	0.00002248	false	false
micro_b029	42	270	273	der	0.00003269	false	false
micro_b029	43	274	284	Öffentlich	0.00001165	false	false
micro_b029	44	285	296	Rechtlichen	0.00001303	false	false
micro_b029	45	297	303	Sender	0.00003694	false	false
micro_b029	46	304	313	zumindest	0.00009189	false	false
micro_b029	47	314	322	indirekt	0.00001143	false	false
micro_b029	48	323	328	nutzt	0.00004306	false	false
micro_b029	49	328	329	.	0.00000983	false	false
micro_b029	50	330	332	Es	0.99832004	true	true
micro_b029	51	333	336	ist	0.00002064	false	false
micro_b029	52	337	343	jedoch	0.00003966	false	false
micro_b029	53	344	349	nicht	0.00002267	false	false
micro_b029	54	350	357	möglich	0.00001329	false	false
micro_b029	55	357	358	,	0.00000708	false	false
micro_b029	56	359	363	dies	0.00052557	false	false
micro_b029	57	364	366	zu	0.00004272	false	false
micro_b029	58	367	380	kontrollieren	0.00002172	false	false
micro_b029	59	380	381	,	0.00001139	false	false
micro_b029	60	382	384	um	0.97478628	true	false
micro_b029	61	385	399	differenzierte	0.00005089	false	false
micro_b029	62	400	408	Gebühren	0.00001930	false	false
micro_b029	63	409	411	zu	0.00004022	false	false
micro_b029	64	412	419	erheben	0.00001800	false	false
