doc_id	language	char_offset	token_index	adu_id	edu_id	boundary_class	source	status	confidence	model	run_id	sameunit_affected
micro_b046	de	293		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b047	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b047	de	57		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b047	de	171		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b047	de	242		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b047	de	321		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b048	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b048	de	49		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b048	de	92		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b048	de	168		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b048	de	259		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b049	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b049	de	98		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b049	de	151		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b049	de	186		a3	e4	internal_edu	eduseg_de	automatic	0.98395419	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_b049	de	256		a4	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b049	de	371		a5	e6	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b050	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b050	de	75		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b050	de	150		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b050	de	214		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b050	de	271		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b051	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b051	de	92		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b051	de	183		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b051	de	267		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b051	de	381		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b051	de	465		a6	e6	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b052	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b052	de	70		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b052	de	142		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b052	de	215		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b052	de	330		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b053	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b053	de	127		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b053	de	234		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b053	de	309		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b053	de	395		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b053	de	477		a6	e6	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b054	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b054	de	47		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b054	de	116		a2	e3	internal_edu	eduseg_de	automatic	0.84182900	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	true
micro_b054	de	183		a3	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b054	de	228		a4	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b054	de	313		a5	e6	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b054	de	477		a6	e7	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b054	de	560		a6	e8	internal_edu	eduseg_de	automatic	0.99559104	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	true
micro_b055	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b055	de	29		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b055	de	123		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b055	de	156		a3	e4	internal_edu	eduseg_de	automatic	0.72793454	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_b055	de	195		a3	e5	internal_edu	eduseg_de	automatic	0.95368755	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_b055	de	257		a4	e6	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b055	de	366		a4	e7	internal_edu	eduseg_de	automatic	0.98391682	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_b055	de	416		a5	e8	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b055	de	501		a5	e9	internal_edu	eduseg_de	automatic	0.93083370	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_b055	de	541		a6	e10	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b055	de	643		a6	e11	internal_edu	eduseg_de	automatic	0.91661668	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_b056	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b056	de	60		a1	e2	internal_edu	eduseg_de	automatic	0.67076522	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_b056	de	96		a2	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b056	de	157		a2	e4	internal_edu	eduseg_de	automatic	0.97666055	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_b056	de	188		a2	e5	internal_edu	eduseg_de	automatic	0.95637673	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_b056	de	216		a2	e6	internal_edu	eduseg_de	automatic	0.77538866	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_b056	de	248		a3	e7	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b056	de	367		a4	e8	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b056	de	481		a5	e9	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b056	de	559		a6	e10	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b057	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b057	de	100		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b057	de	168		a2	e3	internal_edu	eduseg_de	automatic	0.97349542	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	true
micro_b057	de	224		a2	e4	internal_edu	eduseg_de	automatic	0.96920705	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	true
micro_b057	de	280		a3	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b057	de	344		a3	e6	internal_edu	eduseg_de	automatic	0.99510682	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	true
micro_b057	de	482		a4	e7	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b057	de	527		a4	e8	internal_edu	eduseg_de	automatic	0.74482316	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	true
micro_b058	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b058	de	137		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b058	de	205		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b058	de	289		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b058	de	336		a4	e5	internal_edu	eduseg_de	automatic	0.90719813	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	true
micro_b058	de	398		a4	e6	internal_edu	eduseg_de	automatic	0.93072402	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	true
micro_b058	de	489		a5	e7	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b058	de	554		a6	e8	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b058	de	596		a6	e9	internal_edu	eduseg_de	automatic	0.93463814	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	true
micro_b058	de	631		a7	e10	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_b058	de	726		a7	e11	internal_edu	eduseg_de	automatic	0.99465925	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	true
micro_b059	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b059	de	118		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b059	de	235		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b059	de	341		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b059	de	457		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b060	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b060	de	121		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b060	de	206		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b060	de	283		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b060	de	347		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b061	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b061	de	49		a1	e2	internal_edu	eduseg_de	automatic	0.99064082	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_b061	de	90		a1	e3	internal_edu	eduseg_de	automatic	0.82159901	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_b061	de	112		a2	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b061	de	174		a3	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b062	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b062	de	80		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b062	de	171		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b062	de	243		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b062	de	353		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b062	de	391		a5	e6	internal_edu	eduseg_de	automatic	0.99226135	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_b062	de	444		a6	e7	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b064	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b064	de	125		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b064	de	193		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b064	de	307		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b064	de	412		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_b064	de	522		a6	e6	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d01	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d01	de	40		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d01	de	111		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d01	de	154		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d01	de	210		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d02	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d02	de	70		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d02	de	152		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d02	de	173		a3	e4	internal_edu	eduseg_de	automatic	0.99911100	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_d02	de	245		a4	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d02	de	319		a5	e6	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d03	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d03	de	70		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d03	de	103		a2	e3	internal_edu	eduseg_de	automatic	0.84105134	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_d03	de	129		a3	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d03	de	176		a4	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d03	de	232		a5	e6	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d04	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d04	de	88		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d04	de	167		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d04	de	239		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d04	de	302		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d04	de	354		a5	e6	internal_edu	eduseg_de	automatic	0.98927617	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_d05	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d05	de	45		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d05	de	89		a2	e3	internal_edu	eduseg_de	automatic	0.53511298	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_d05	de	135		a3	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d05	de	231		a4	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d05	de	260		a4	e6	internal_edu	eduseg_de	automatic	0.62999749	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_d05	de	313		a5	e7	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d06	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d06	de	61		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d06	de	97		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d06	de	136		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d06	de	196		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d07	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_d07	de	54		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_d07	de	116		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_d07	de	171		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_d07	de	221		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_d08	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d08	de	73		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d08	de	133		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d08	de	164		a3	e4	internal_edu	eduseg_de	automatic	0.98382461	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_d08	de	192		a4	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d08	de	270		a5	e6	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d09	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d09	de	31		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d09	de	75		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d09	de	98		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d09	de	121		a4	e5	internal_edu	eduseg_de	automatic	0.77691549	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_d09	de	158		a5	e6	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d10	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d10	de	65		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d10	de	108		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d10	de	151		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d10	de	221		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d11	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d11	de	48		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d11	de	104		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d11	de	145		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d11	de	209		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d12	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d12	de	58		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d12	de	99		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d12	de	144		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d12	de	206		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d13	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d13	de	57		a1	e2	internal_edu	eduseg_de	automatic	0.99721473	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_d13	de	115		a2	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d13	de	155		a2	e4	internal_edu	eduseg_de	automatic	0.94977099	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_d13	de	188		a3	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d13	de	247		a4	e6	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d13	de	315		a5	e7	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d14	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_d14	de	67		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_d14	de	146		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_d14	de	220		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_d14	de	285		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	true
micro_d14	de	347		a5	e6	internal_edu	eduseg_de	automatic	0.87113529	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	true
micro_d15	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d15	de	103		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d15	de	177		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d15	de	252		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d15	de	335		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d16	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d16	de	24		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d16	de	145		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d16	de	261		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d16	de	298		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d17	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d17	de	40		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d17	de	109		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d17	de	176		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d17	de	276		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d18	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d18	de	62		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d18	de	135		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d18	de	210		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d18	de	279		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d19	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d19	de	48		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d19	de	160		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d19	de	225		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d19	de	349		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d20	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d20	de	93		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d20	de	144		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d20	de	208		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d20	de	279		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d21	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d21	de	64		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d21	de	146		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d21	de	194		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d21	de	232		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d22	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d22	de	107		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d22	de	202		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d22	de	332		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d22	de	428		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d23	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d23	de	68		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d23	de	116		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d23	de	179		a3	e4	internal_edu	eduseg_de	automatic	0.73433459	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_d23	de	220		a4	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_d23	de	292		a5	e6	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k001	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k001	de	71		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k001	de	185		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k001	de	225		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k001	de	300		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k001	de	373		a6	e6	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k001	de	458		a6	e7	internal_edu	eduseg_de	automatic	0.99889970	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_k002	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k002	de	34		a1	e2	internal_edu	eduseg_de	automatic	0.88758737	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_k002	de	107		a2	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k002	de	197		a2	e4	internal_edu	eduseg_de	automatic	0.92551285	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_k002	de	267		a3	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k002	de	288		a3	e6	internal_edu	eduseg_de	automatic	0.57615584	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_k002	de	341		a4	e7	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k002	de	399		a4	e8	internal_edu	eduseg_de	automatic	0.69360715	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_k002	de	439		a5	e9	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k003	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k003	de	98		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k003	de	256		a3	e3	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k003	de	341		a4	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k003	de	510		a5	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k004	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k004	de	99		a2	e2	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k004	de	150		a2	e3	internal_edu	eduseg_de	automatic	0.53595155	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_k004	de	198		a3	e4	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k004	de	334		a4	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k004	de	452		a5	e6	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k004	de	566		a5	e7	internal_edu	eduseg_de	automatic	0.94562209	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_k006	de	0		a1	e1	document_start	structural_constraint	forced			eduseg_de_adu_context_v1	false
micro_k006	de	50		a1	e2	internal_edu	eduseg_de	automatic	0.95582205	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_k006	de	114		a1	e3	internal_edu	eduseg_de	automatic	0.83600420	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_k006	de	130		a1	e4	internal_edu	eduseg_de	automatic	0.91877425	eduseg_de@eduseg_de-v1.0	eduseg_de_adu_context_v1	false
micro_k006	de	159		a2	e5	adu	structural_constraint	forced			eduseg_de_adu_context_v1	false
